,id_districtname,id_regionname,villmtaaname,hh_size,mealsperday,Student_age,Dropout,SchoolhasGirlsroom,PTR,PCR,GPLR,BPLR,PTMR,Student_readbookwithparent,Parentteacherdiscussion,ParentCheckChildbook,EA_area,Studentsex,Income__source
5082,66,0,402,5,3,8,1,2,21.6428565979004,63.4000015258789,140.0,163.0,33.6666679382324,2,1,1,2,1,2
56426,34,21,628,10,3,14,0,2,24.3333339691162,85.1666641235352,70.0,57.75,0.0,2,2,2,2,2,2
21659,83,19,1413,5,3,10,1,2,30.3333339691162,36.4000015258789,42.0,49.0,15.1666669845581,2,2,2,2,2,2
34645,144,18,3729,6,2,13,1,2,36.2727279663086,57.0,74.3333358764648,58.6666679382324,79.8000030517578,2,2,2,2,2,2
20750,152,19,2022,7,3,10,1,2,30.8333339691162,52.8571434020996,38.4000015258789,35.5999984741211,185.0,2,2,2,2,2,2
5651,112,8,2137,2,3,10,1,2,216.0,72.0,51.0,57.0,0.0,1,1,1,2,2,0
46607,90,15,3530,10,3,13,1,2,63.7142868041992,74.3333358764648,54.75,56.75,0.0,2,2,2,2,2,2
49964,2,10,2222,3,2,15,1,2,30.238094329834,79.375,29.0909099578857,35.0,63.5,2,2,1,2,2,2
21760,142,19,2275,8,3,9,1,2,33.8571434020996,101.571426391602,73.1999969482422,86.25,71.0999984741211,2,1,2,3,1,2
43570,153,15,1794,10,2,12,1,2,57.875,51.4444427490234,59.0,56.75,154.33332824707,1,1,1,2,2,2
36089,46,7,915,5,2,13,1,2,43.1333351135254,92.4285736083984,105.666664123535,110.0,0.0,2,2,2,2,1,2
47674,109,11,3359,8,2,12,1,1,47.625,54.4285697937012,31.8333339691162,38.0,0.0,1,2,1,2,2,2
60789,16,3,165,16,2,8,1,1,39.230770111084,56.6666679382324,41.0,44.0,255.0,1,2,1,2,2,2
28063,31,22,3259,6,3,14,1,2,21.052631378173803,57.1428565979004,32.0,34.6666679382324,40.0,2,1,1,3,2,1
51576,138,10,1392,11,3,14,1,2,44.1666679382324,53.0,46.0,86.5,265.0,2,2,2,2,1,2
10077,92,24,2311,5,3,11,1,2,50.7999992370605,72.57142639160159,46.7999992370605,54.7999992370605,0.0,2,1,1,2,1,2
41419,108,5,3335,6,2,9,1,2,51.5999984741211,63.4000015258789,52.0,77.0,103.199996948242,2,1,1,2,1,2
10604,59,24,2571,9,3,11,1,2,27.9411773681641,105.555557250977,92.1999969482422,97.8000030517578,950.0,2,1,1,3,2,2
2147,5,2,2521,6,2,10,1,2,24.0,168.0,47.45454406738279,49.25,67.1999969482422,2,1,1,2,1,2
30369,125,23,1134,7,3,12,1,2,55.818180084228494,63.4000015258789,100.333335876465,104.333335876465,0.0,2,2,2,2,1,2
9670,24,24,2300,7,3,9,1,1,28.115385055542003,73.0999984741211,50.5,40.875,48.733333587646506,1,1,1,2,2,2
41817,7,5,3154,6,3,13,1,2,38.9411773681641,110.333335876465,81.75,83.75,662.0,2,2,1,2,2,2
60897,16,3,262,9,3,12,1,2,42.5,155.83332824707,79.8333358764648,114.0,0.0,2,2,1,2,2,2
59620,123,3,820,16,3,10,1,1,22.761905670166,68.2857131958008,33.0,35.285713195800795,7.96666669845581,2,2,1,2,1,2
25250,82,12,724,5,3,10,1,2,17.6666660308838,26.5,11.3999996185303,9.80000019073486,0.0,2,2,2,2,1,2
13938,43,17,452,5,3,9,1,2,32.1538467407227,59.7142868041992,37.1666679382324,32.5,41.7999992370605,1,1,1,2,2,2
3597,88,0,1944,5,3,6,1,2,23.0,39.42856979370121,32.5,73.0,138.0,2,2,2,2,2,2
32897,38,23,1049,10,2,14,1,2,27.6470584869385,78.3333358764648,32.2857131958008,34.8571434020996,0.0,2,2,2,2,1,2
26313,85,12,685,12,2,11,1,2,60.625,60.625,87.0,74.6666641235352,0.0,1,1,1,2,1,2
49707,14,11,2783,5,2,12,1,1,53.6363639831543,84.2857131958008,95.0,101.666664123535,36.875,2,0,0,2,2,2
57188,87,21,199,8,3,8,1,2,49.4444427490234,89.0,38.1666679382324,36.0,0.0,2,2,2,2,2,2
38799,54,20,1328,6,3,13,1,2,51.5,58.8571434020996,114.5,91.5,0.0,2,2,2,2,2,2
24451,74,4,2294,5,3,9,1,1,14.3999996185303,24.0,19.25,22.3333339691162,36.0,2,1,1,3,1,2
7591,68,24,3013,7,3,7,1,2,20.7777786254883,46.75,31.5,30.8333339691162,0.0,2,1,1,2,2,2
56804,34,21,781,9,2,11,1,1,26.103448867797898,75.6999969482422,59.1666679382324,67.0,75.6999969482422,2,2,2,2,1,2
58574,13,21,1888,3,3,14,1,2,32.6666679382324,49.0,65.6666641235352,65.0,0.0,1,1,1,2,1,1
22439,124,19,1638,9,2,12,1,2,45.8571434020996,53.5,57.0,50.0,0.0,2,2,1,2,1,2
34517,144,18,38,7,3,10,1,2,40.2916679382324,74.3846130371094,47.7000007629395,49.0,9.48039245605469,1,1,1,3,2,2
13617,4,17,2520,4,3,9,1,2,23.899999618530302,39.8333320617676,14.375,15.5,0.0,2,1,1,2,2,1
18730,105,14,2437,6,2,16,1,2,25.5714282989502,29.8333339691162,14.8000001907349,21.0,0.0,2,2,2,2,2,2
19752,115,14,343,6,2,10,1,2,60.0,30.0,10.6666669845581,9.333333015441891,20.0,2,2,1,2,2,2
4316,118,0,3305,7,2,12,1,2,30.1111106872559,38.714286804199205,26.5,41.25,10.037036895752,2,1,0,2,2,2
15444,130,17,2971,3,2,9,1,2,42.5555572509766,47.875,38.4000015258789,38.2000007629395,7.09259271621704,2,1,2,3,2,2
50553,23,10,432,3,3,10,1,2,99.0,63.4000015258789,26.0833339691162,23.4166660308838,0.0,2,2,1,2,2,2
57851,79,21,2729,5,2,11,1,2,47.4000015258789,67.7142868041992,47.45454406738279,49.25,3.88524580001831,2,2,2,2,1,2
33064,38,23,3616,7,3,14,1,2,21.8571434020996,51.0,35.5,41.0,0.0,2,1,1,2,1,2
25553,61,12,2201,6,3,12,1,2,33.238094329834,116.333335876465,36.2999992370605,33.5,58.1666679382324,2,1,1,3,1,2
59221,123,3,185,15,3,10,1,2,33.8333320617676,101.5,47.45454406738279,49.25,0.0,1,2,1,2,2,2
32697,38,23,3657,7,3,13,1,2,29.117647171020497,110.0,83.1666641235352,81.8333358764648,76.1538467407227,1,1,1,2,1,0
51459,138,10,1603,7,3,6,1,2,29.7000007629395,49.5,39.5,46.3333320617676,0.0,1,2,1,2,1,2
52221,3,10,2828,6,3,8,1,1,37.9411773681641,46.0714302062988,32.2000007629395,32.2999992370605,64.5,2,2,1,2,2,2
13943,43,17,452,6,2,12,1,2,32.1538467407227,59.7142868041992,37.1666679382324,32.5,41.7999992370605,2,1,2,2,2,2
27192,95,12,799,4,2,10,1,2,54.5999984741211,78.0,91.6666641235352,90.3333358764648,0.0,2,2,1,2,2,2
56863,34,21,1539,8,2,15,1,2,37.111110687255895,41.75,58.0,53.3333320617676,0.0,1,2,1,2,1,2
16671,51,9,683,4,2,7,1,2,43.8571434020996,51.1666679382324,47.45454406738279,49.25,0.0,2,2,2,2,1,2
31047,157,23,447,9,2,14,1,2,51.1599998474121,159.875,65.0,104.833335876465,91.3571395874023,2,1,1,2,2,2
44863,60,15,750,3,3,14,1,2,47.5,81.42857360839841,85.6666641235352,78.25,0.0,2,2,1,2,1,2
7140,68,24,1304,6,3,9,1,2,41.0,51.25,37.0,31.3333339691162,0.0,2,2,1,2,1,2
24513,74,4,797,6,3,8,1,1,27.2777786254883,81.8333358764648,61.5,76.625,4.90999984741211,1,1,1,3,1,1
25162,82,12,2062,12,3,6,1,1,46.1724128723145,167.375,70.9000015258789,63.0,9.70289897918701,2,1,1,3,1,2
25359,61,12,980,7,2,8,1,2,42.222221374511705,54.2857131958008,46.0,49.0,0.0,2,2,2,2,1,2
8747,148,24,1074,6,3,12,1,2,28.75,32.8571434020996,49.0,66.0,11.5,2,1,1,2,1,2
15961,44,17,1468,6,3,6,1,2,28.1428565979004,98.5,47.45454406738279,96.0,19.7000007629395,1,2,1,3,1,2
34589,144,18,1874,11,2,13,1,2,34.459461212158196,182.142852783203,141.600006103516,113.400001525879,0.0,2,2,1,3,1,1
17567,113,9,1292,6,2,12,1,2,45.7000007629395,91.4000015258789,47.45454406738279,49.25,30.466667175293,2,1,2,2,1,1
37156,8,7,3203,8,2,10,1,2,47.4444427490234,71.1666641235352,39.4000015258789,46.0,142.33332824707,2,2,2,2,2,2
1019,57,2,2064,5,2,8,1,2,41.0952377319336,107.875,114.0,135.66667175293,10.524390220642099,2,1,0,2,1,2
3101,96,0,2415,6,2,16,1,1,37.5454559326172,68.8333358764648,41.6666679382324,27.1666660308838,34.4166679382324,1,1,1,2,1,2
3617,88,0,3022,6,3,6,1,2,18.8799991607666,63.4000015258789,44.1666679382324,34.5,7.8666667938232395,1,1,1,2,2,2
17855,65,9,2886,4,2,9,1,2,30.875,41.1666679382324,62.0,61.5,49.4000015258789,1,1,1,2,2,2
1732,19,2,1856,18,3,13,1,2,20.619047164917,54.125,46.9000015258789,39.7000007629395,0.0,2,1,1,3,1,2
28165,31,22,1385,7,2,7,1,1,42.25,46.0909080505371,26.2999992370605,40.6666679382324,507.0,1,2,1,2,2,2
31908,155,23,1002,16,0,16,0,2,41.75,55.6666679382324,36.714286804199205,34.8571434020996,0.0,2,0,0,2,2,2
28186,31,22,1524,7,3,9,1,2,42.5999984741211,45.6428565979004,77.5,82.25,79.875,2,2,1,2,2,2
52584,119,16,521,2,2,11,1,2,30.6666660308838,30.6666660308838,33.0,28.3333339691162,20.444444656372102,2,1,1,2,1,2
32519,146,23,3401,6,3,10,1,1,42.1818199157715,92.8000030517578,120.5,111.5,7.73333311080933,2,1,1,3,2,2
52012,55,10,260,7,3,11,1,2,53.769229888915994,116.5,184.5,330.0,23.2999992370605,2,2,2,2,2,2
49862,14,11,3104,7,2,15,1,2,45.111110687255895,62.461540222168,71.2857131958008,44.7142868041992,0.0,1,1,1,2,1,2
55110,102,6,2443,9,3,12,1,2,37.4000015258789,62.3333320617676,87.0,100.0,74.8000030517578,1,1,1,2,1,2
44080,70,15,2588,6,2,9,1,1,48.4000015258789,69.1428604125977,31.25,33.4285697937012,161.33332824707,1,1,1,2,2,1
35240,45,7,2227,4,2,7,1,2,46.75,62.3333320617676,45.3333320617676,72.25,187.0,2,2,1,2,1,2
134,56,2,893,7,2,9,1,2,39.9000015258789,49.875,219.0,60.0,79.8000030517578,1,2,1,2,2,1
25118,82,12,819,5,2,6,1,2,69.1428604125977,80.6666641235352,62.75,46.5999984741211,242.0,2,2,1,2,1,2
3011,96,0,393,10,3,12,1,0,46.9285697937012,73.0,13.095237731933599,25.466667175293,131.399993896484,2,1,1,2,2,2
22,56,2,152,4,3,7,1,2,47.875,42.5555572509766,66.3333358764648,61.3333320617676,29.461538314819304,1,2,1,2,1,2
31538,155,23,965,8,3,10,1,2,31.181818008422898,57.1666679382324,30.6666660308838,26.5,171.5,2,2,2,2,2,2
8083,107,24,2243,7,3,10,1,2,43.3333320617676,86.6666641235352,140.0,120.0,26.0,1,2,1,2,1,2
17970,65,9,2095,5,3,9,0,2,35.714286804199205,41.6666679382324,44.6666679382324,38.6666679382324,50.0,1,2,1,2,2,2
52271,3,10,2975,4,3,14,1,2,18.2399997711182,76.0,47.7999992370605,43.4000015258789,0.0,1,1,1,3,1,1
26658,80,12,2491,7,3,8,1,2,39.1666679382324,47.0,66.0,51.5,0.0,2,2,1,2,1,2
48882,128,11,2599,4,2,13,1,2,40.625,108.333335876465,91.0,125.666664123535,29.5454540252686,2,2,1,2,1,1
37734,36,7,128,5,2,12,1,2,68.1538467407227,52.117645263671896,33.1538467407227,35.0,52.117645263671896,2,2,1,2,2,2
39769,35,20,3444,8,3,8,1,1,36.0909080505371,66.1666641235352,49.25,50.0,13.2333335876465,1,2,1,2,2,2
8084,107,24,2243,8,3,9,1,2,43.3333320617676,86.6666641235352,140.0,120.0,26.0,1,1,1,2,2,2
58787,21,3,3155,8,2,13,1,2,36.2666664123535,68.0,137.0,135.0,272.0,2,2,1,2,1,2
21686,142,19,1831,7,3,11,1,2,27.2222213745117,35.0,34.2857131958008,35.714286804199205,16.3333339691162,1,1,1,3,1,1
55132,102,6,929,6,2,10,1,2,78.9000015258789,157.800003051758,427.0,362.0,39.4500007629395,1,1,1,2,2,2
4611,1,0,3268,3,3,16,1,1,45.4285697937012,63.4000015258789,47.45454406738279,49.25,106.0,1,1,1,2,2,2
22937,33,4,2916,2,2,13,1,1,38.6666679382324,77.3333358764648,26.1111106872559,25.444444656372102,46.4000015258789,2,2,1,2,1,2
35006,45,7,68,5,2,10,1,2,103.38461303710899,112.0,160.5,175.5,89.5999984741211,1,1,1,2,2,2
16790,51,9,1569,6,3,6,1,2,70.8000030517578,59.0,53.0,65.0,0.0,2,2,1,2,1,2
41867,7,5,3131,23,2,8,1,2,45.1428565979004,90.2857131958008,79.5,78.5,70.2222213745117,1,1,2,2,2,2
34167,121,18,234,6,3,8,1,1,55.30769348144529,79.8888854980469,34.5,50.8333320617676,28.760000228881804,2,2,2,2,1,2
15710,69,17,826,5,2,10,1,2,40.625,54.1666679382324,40.0,41.25,0.0,2,1,1,2,1,2
48717,110,11,3151,6,3,7,1,0,26.818181991577102,65.5555572509766,50.1666679382324,57.7999992370605,0.0,1,1,1,3,1,1
32308,137,23,512,7,2,9,1,2,64.3333358764648,72.375,65.3333358764648,127.666664123535,115.800003051758,2,2,1,2,2,2
58716,21,3,889,8,2,10,1,2,34.875,139.5,142.0,137.0,0.0,1,2,1,2,2,2
54601,71,16,511,6,2,10,1,2,26.5,30.2857151031494,10.4166669845581,14.5,42.4000015258789,2,2,1,2,2,2
40856,10,5,3362,6,2,9,1,2,31.75,54.4285697937012,27.0,27.4285717010498,9.52499961853027,2,2,2,2,1,1
60173,84,3,1613,4,2,11,1,2,26.875,61.4285697937012,46.0,40.0,0.0,1,1,1,2,1,2
57943,79,21,2601,9,2,13,1,2,47.0769233703613,76.5,27.6666660308838,70.0,5.88461542129517,1,1,1,2,2,1
59075,21,3,2152,8,2,9,1,2,74.5789489746094,202.428573608398,60.75,57.3333320617676,141.699996948242,2,1,1,2,2,2
48851,128,11,3375,6,3,11,1,2,41.3333320617676,186.0,94.5,91.5,0.0,1,1,1,2,2,2
26577,85,12,2386,6,2,16,1,2,24.5833339691162,98.3333358764648,104.25,117.0,442.5,2,1,1,3,2,2
46050,30,15,208,12,3,10,1,2,39.0909080505371,122.857139587402,108.25,106.75,34.4000015258789,2,2,1,3,1,1
422,56,2,1258,6,3,11,1,2,56.0833320617676,74.7777786254883,67.5,53.5999984741211,84.125,2,2,1,2,2,2
3058,96,0,397,6,1,7,1,2,39.625,105.666664123535,66.1999969482422,60.5999984741211,126.800003051758,1,1,1,2,2,2
7165,68,24,3450,7,2,13,1,2,22.0,51.3333320617676,27.0,20.857143402099602,8.80000019073486,2,1,1,2,1,2
22548,124,19,1659,8,3,7,1,0,46.9000015258789,63.4000015258789,23.8888893127441,28.2222213745117,46.9000015258789,2,1,1,2,1,2
38748,54,20,2162,6,2,9,1,2,31.0666675567627,58.25,39.3333320617676,38.3333320617676,46.5999984741211,1,2,2,3,2,2
15689,69,17,269,3,3,10,1,2,36.1818199157715,66.3333358764648,62.0,37.5,0.0,2,2,2,2,2,2
39912,73,20,177,6,2,10,1,2,29.692308425903303,63.4000015258789,52.25,88.5,193.0,2,2,2,3,2,2
51539,138,10,2524,8,3,11,1,2,27.0,45.0,43.3333320617676,70.0,0.0,2,1,1,2,1,2
55469,94,6,1014,8,1,12,1,2,114.857139587402,100.5,96.5,104.5,0.0,2,1,1,2,1,1
28322,140,22,2515,10,3,10,1,1,39.8333320617676,68.2857131958008,38.1428565979004,30.1428565979004,0.0,2,2,2,2,2,2
22037,114,19,2332,5,2,10,1,2,28.8888893127441,32.5,21.3333339691162,18.857143402099602,0.0,2,1,1,2,1,2
44945,60,15,154,11,2,10,1,2,42.57143020629879,74.5,72.0,77.0,119.199996948242,1,2,1,2,2,2
21406,83,19,1646,4,3,7,1,2,39.3333320617676,39.3333320617676,16.875,20.2000007629395,0.0,2,2,2,2,2,2
15628,69,17,1221,4,3,9,1,2,33.4500007629395,83.625,120.333335876465,102.666664123535,0.0,2,2,1,3,1,2
8201,107,24,1077,2,3,13,1,2,15.5882349014282,37.8571434020996,69.5,63.0,53.0,2,2,2,2,2,2
15029,93,17,1381,18,3,7,1,2,24.272727966308604,33.375,22.1666660308838,22.3333339691162,0.0,1,2,1,2,2,2
42711,89,5,408,9,3,13,1,2,25.3571434020996,35.5,45.0,43.75,118.333335876465,2,1,1,2,1,2
6169,132,8,416,10,2,10,1,2,30.6666660308838,30.6666660308838,28.6666660308838,32.6666679382324,0.0,1,1,1,2,2,0
25139,82,12,3470,6,2,12,1,2,54.25,62.0,57.0,51.5,7.23333311080933,1,2,1,2,1,2
3013,96,0,393,3,3,6,1,0,46.9285697937012,73.0,13.095237731933599,25.466667175293,131.399993896484,0,0,0,2,1,2
20465,78,14,2018,4,2,14,1,2,36.75,73.5,29.0,26.125,147.0,2,2,1,2,1,2
2991,17,2,1476,8,2,7,1,2,24.625,43.7777786254883,27.125,49.25,0.0,2,2,2,2,2,2
2290,5,2,661,5,2,8,1,2,24.4375,55.8571434020996,52.0,45.75,0.0,2,2,2,2,1,2
29826,27,22,2395,6,2,10,1,2,38.3333320617676,65.7142868041992,30.125,27.375,460.0,2,2,1,2,2,2
1787,19,2,495,9,2,9,1,2,105.857139587402,92.625,100.25,85.0,0.0,2,2,1,2,1,2
27692,151,12,3472,5,3,13,1,1,38.1333351135254,88.0,75.375,67.625,9.777777671813961,2,1,1,3,2,2
19390,147,14,2350,5,1,8,1,1,35.0999984741211,58.5,42.0,30.5,87.75,1,2,1,2,2,2
45567,133,15,3153,17,2,8,1,2,35.125,70.25,47.45454406738279,49.25,28.100000381469698,2,2,1,2,1,2
34709,144,18,1034,7,2,10,1,2,51.0526313781738,107.777778625488,120.75,121.75,97.0,2,2,2,2,1,2
37032,8,7,880,7,2,10,1,2,50.30769348144529,654.0,44.125,150.5,16.3500003814697,2,2,1,2,2,2
49843,14,11,1517,10,2,13,1,2,0.0,0.0,0.0,0.0,0.0,2,2,1,2,1,2
27138,95,12,3579,9,2,14,1,2,67.5714263916016,78.8333358764648,71.0,86.6666641235352,0.0,1,1,1,2,1,2
722,103,2,303,10,2,12,1,2,54.45454406738279,63.4000015258789,79.0,70.75,0.0,2,2,2,2,1,2
45291,60,15,598,5,2,7,1,2,30.6363639831543,48.1428565979004,87.0,81.5,168.5,2,2,2,2,1,2
9797,47,24,1498,5,3,10,1,2,31.4375,71.8571395874023,52.2000007629395,48.4000015258789,0.0,2,1,1,2,1,2
58140,13,21,3138,8,2,12,1,2,50.30769348144529,109.0,81.5,82.0,130.800003051758,2,2,1,2,2,2
17439,113,9,2087,6,2,11,1,2,53.875,71.8333358764648,33.6666679382324,38.1666679382324,107.75,2,2,2,2,2,2
18657,105,14,2407,10,2,13,1,2,44.625,51.0,39.5,49.75,0.0,1,2,1,2,2,2
22804,124,19,2992,7,2,7,1,2,68.40000152587889,57.0,43.5,42.0,0.0,2,2,2,2,2,2
49795,14,11,2312,13,0,8,1,2,22.0,44.0,26.1666660308838,50.3333320617676,30.7999992370605,1,1,1,2,1,2
34070,121,18,3674,4,2,6,1,2,57.2000007629395,95.3333358764648,56.5999984741211,72.25,0.0,0,0,0,2,2,2
8069,58,24,1856,7,3,9,1,2,33.4000015258789,47.7142868041992,22.0,19.75,33.4000015258789,2,2,1,2,1,2
34498,144,18,1207,8,3,13,1,2,32.117645263671896,78.0,49.6666679382324,41.3333320617676,27.2999992370605,1,1,1,3,2,2
34575,144,18,925,6,3,9,1,2,55.720001220703104,116.083335876465,36.5,33.1500015258789,0.0,2,2,1,3,1,1
17516,113,9,2337,3,2,10,1,2,23.7777786254883,30.5714282989502,30.0,23.5,9.72727298736572,1,2,1,2,1,2
4976,66,0,3073,3,3,9,1,2,32.3571434020996,75.5,38.2000007629395,52.4000015258789,0.0,1,1,1,2,2,2
38576,54,20,3428,10,3,12,1,2,49.75,56.8571434020996,75.0,57.6666679382324,79.5999984741211,2,2,2,2,1,2
20066,115,14,325,3,2,12,1,2,29.3333339691162,44.0,12.6666669845581,16.6666660308838,0.0,2,2,2,2,1,2
48647,110,11,2792,10,3,8,1,2,41.4583320617676,165.83332824707,125.25,123.5,199.0,1,2,1,3,1,2
42364,117,5,2050,10,2,7,1,2,51.0769233703613,73.7777786254883,68.8000030517578,64.0,166.0,2,1,1,2,2,2
58293,13,21,3117,10,3,10,1,2,37.875,75.75,46.7999992370605,44.0999984741211,90.9000015258789,2,1,1,2,1,2
12983,111,13,3302,3,2,11,1,1,440.0,220.0,41.0,94.0,293.333343505859,2,2,1,2,2,2
37485,36,7,459,9,2,8,1,2,65.1428604125977,76.0,50.0,41.2000007629395,0.0,2,2,1,2,1,2
53765,120,16,635,5,3,9,1,1,50.5,67.3333358764648,49.7142868041992,36.8571434020996,60.5999984741211,1,1,1,2,2,2
24903,18,12,2359,3,2,8,1,2,48.6428565979004,97.2857131958008,44.375,40.75,56.75,2,2,1,3,1,2
46346,90,15,3186,6,3,12,1,2,85.55555725097659,63.4000015258789,218.0,167.0,220.0,1,1,1,2,2,1
42413,117,5,3135,4,3,10,1,1,37.0,55.5,39.5999984741211,49.2000007629395,88.8000030517578,1,1,1,2,1,2
41828,7,5,2044,8,2,7,1,2,44.75,76.7142868041992,38.42856979370121,38.285713195800795,268.5,2,2,2,2,1,2
33282,37,18,3440,6,1,11,1,2,48.8333320617676,48.8333320617676,36.0,37.25,0.0,2,2,2,2,1,2
31087,157,23,666,9,3,8,1,2,33.2142868041992,116.25,77.8333358764648,115.75,0.0,1,1,1,3,2,2
50373,2,10,433,6,3,12,1,2,53.45454406738279,65.3333358764648,44.4285697937012,39.57143020629879,0.0,2,2,2,2,2,2
46909,149,11,3136,5,3,11,0,2,44.25,75.8571395874023,88.6666641235352,88.3333358764648,106.199996948242,2,2,1,2,2,2
47224,134,11,2646,5,2,7,1,2,50.0,75.0,27.3333339691162,34.0,15.0,1,1,1,2,1,2
35824,46,7,93,5,3,12,1,2,36.7000007629395,52.4285697937012,83.0,100.5,0.0,2,2,2,2,2,2
58119,13,21,3138,8,3,10,1,2,50.30769348144529,109.0,81.5,82.0,130.800003051758,2,1,1,2,1,2
1273,57,2,328,7,3,13,1,2,44.7142868041992,85.363639831543,149.0,85.75,15.9152545928955,2,2,0,2,2,2
8590,148,24,3558,10,3,10,1,2,32.3333320617676,74.6153869628906,117.0,125.5,323.333343505859,2,2,1,3,1,2
115,56,2,894,2,0,12,1,2,47.5714302062988,55.5,92.0,74.5,0.0,2,2,2,2,2,2
20057,115,14,325,5,1,9,1,2,29.3333339691162,44.0,12.6666669845581,16.6666660308838,0.0,2,2,2,2,1,2
49566,14,11,1521,8,3,11,1,2,25.3333339691162,50.6666679382324,37.25,38.75,76.0,2,2,1,2,1,1
42259,117,5,2642,3,2,7,1,2,33.9000015258789,56.5,41.75,43.0,33.9000015258789,2,1,2,2,1,2
60257,84,3,844,12,3,15,1,2,30.7000007629395,43.8571434020996,40.5,36.25,51.1666679382324,1,1,1,2,1,2
48179,12,11,134,6,2,11,1,1,33.692306518554695,62.5714302062988,53.0,56.5,0.0,1,1,0,2,2,2
55620,94,6,3655,7,2,7,1,2,32.0416679382324,76.9000015258789,63.5,64.6666641235352,19.2250003814697,1,1,1,3,2,2
14692,53,17,1227,8,3,15,1,2,13.75,62.8571434020996,84.0,62.6666679382324,22.0,2,1,1,3,2,2
23878,32,4,874,6,0,16,1,1,24.2999992370605,54.0,20.3333339691162,20.1666660308838,12.1499996185303,1,1,1,3,1,2
47186,134,11,2646,13,2,9,1,2,40.375,53.8333320617676,31.2000007629395,33.4000015258789,0.0,1,1,1,2,2,2
11912,97,13,2179,5,2,10,1,2,36.25,41.42856979370121,49.6666679382324,141.0,96.6666641235352,2,2,1,2,1,2
1121,57,2,3525,4,3,8,1,2,31.2000007629395,62.4000015258789,85.5,47.0,15.6000003814697,1,2,1,2,2,2
5224,66,0,933,4,2,13,1,2,36.785713195800795,63.4000015258789,47.45454406738279,49.25,42.9166679382324,2,2,2,2,2,2
17108,64,9,2560,3,3,10,1,2,33.625,53.7999992370605,47.45454406738279,49.25,134.5,2,2,2,2,2,2
5197,66,0,933,5,1,12,1,2,36.92856979370121,63.4000015258789,57.4000015258789,46.0,43.0833320617676,1,2,1,2,2,2
32626,146,23,1971,17,3,13,1,2,58.75,33.5714302062988,24.600000381469698,22.399999618530302,15.6666669845581,2,2,1,2,2,2
32116,137,23,982,14,2,13,1,2,54.0,63.0,38.5999984741211,37.0,94.5,2,0,0,2,1,2
29676,27,22,2103,6,2,10,1,2,36.1428565979004,72.2857131958008,44.5,39.8333320617676,0.0,2,2,2,2,2,2
38694,54,20,2189,7,3,9,1,2,57.125,76.1666641235352,47.45454406738279,49.25,22.850000381469698,2,2,1,2,1,2
637,103,2,1748,7,2,9,1,2,28.0909099578857,51.5,82.5,72.0,0.0,1,1,1,2,2,2
8355,107,24,1343,8,3,11,1,2,47.1666679382324,35.375,64.0,77.5,23.5833339691162,2,2,1,2,1,2
8846,126,24,1439,4,3,10,1,2,38.7727279663086,60.9285697937012,65.5714263916016,56.2857131958008,284.333343505859,1,1,1,3,2,2
43864,153,15,2611,9,1,12,1,2,39.0,53.625,47.0,38.7999992370605,0.0,2,2,2,2,1,3
30334,91,22,699,4,3,10,1,2,53.4444427490234,68.7142868041992,113.5,127.0,240.5,2,2,1,2,1,2
27194,95,12,799,4,3,8,1,2,54.5999984741211,78.0,91.6666641235352,90.3333358764648,0.0,2,2,2,2,2,2
5970,132,8,2919,5,3,12,1,2,29.25,39.0,19.6666660308838,49.25,234.0,1,1,1,2,1,2
59539,123,3,138,13,2,10,1,2,43.4285697937012,101.333335876465,54.8333320617676,46.5,304.0,2,2,1,2,1,2
38147,135,20,1418,4,3,15,1,2,90.0,56.25,58.25,54.25,225.0,2,2,1,2,2,2
37127,8,7,3508,7,1,8,1,2,30.9166660308838,63.4000015258789,62.3333320617676,61.3333320617676,0.0,2,2,1,2,1,2
34662,144,18,3630,11,2,8,1,2,60.7999992370605,76.0,54.0,47.3333320617676,60.7999992370605,2,1,1,2,2,2
30109,91,22,734,5,3,16,1,2,37.42856979370121,43.6666679382324,15.375,34.75,26.2000007629395,1,1,1,2,2,2
55702,94,6,1832,5,3,9,1,2,83.75,167.5,83.0,84.5,22.3333339691162,2,2,2,2,1,2
4985,66,0,3073,6,3,9,1,2,28.2857151031494,66.0,33.7999992370605,45.4000015258789,0.0,1,1,1,2,1,2
46931,149,11,3182,7,3,8,1,2,31.625,63.4000015258789,34.0,38.285713195800795,33.7333335876465,1,2,1,2,2,2
5329,127,8,1301,3,1,10,1,2,23.7142848968506,23.7142848968506,16.6000003814697,13.8333330154419,83.0,2,2,2,2,2,4
45734,133,15,783,7,2,10,1,2,55.8666648864746,119.714286804199,85.1999969482422,82.4000015258789,0.0,2,2,1,2,2,2
18413,63,9,2220,4,3,7,1,2,28.2222213745117,42.3333320617676,39.6666679382324,45.0,84.6666641235352,1,2,1,3,1,2
41631,7,5,3095,8,2,9,1,2,35.6666679382324,76.42857360839841,31.75,70.25,0.0,2,1,1,2,2,2
31241,157,23,3421,6,2,9,1,2,46.2857131958008,162.0,97.0,119.0,0.0,2,2,2,2,2,2
8822,126,24,3293,9,2,8,1,2,32.5,51.0714302062988,52.1428565979004,50.0,238.33332824707,1,1,1,3,2,0
7160,68,24,3450,6,3,13,1,2,22.0,51.3333320617676,27.0,20.857143402099602,8.80000019073486,1,1,1,2,1,2
