,id_districtname,id_regionname,villmtaaname,hh_size,mealsperday,Student_age,Dropout,SchoolhasGirlsroom,PTR,PCR,GPLR,BPLR,PTMR,Student_readbookwithparent,Parentteacherdiscussion,ParentCheckChildbook,EA_area,Studentsex,Income__source
32437,146,23,1782,18,3,8,1,2,50.0625,114.428573608398,102.75,97.5,40.0499992370605,2,1,1,3,2,2
60454,11,3,852,11,2,10,1,2,35.8421058654785,113.5,33.7000007629395,57.3333320617676,136.199996948242,1,1,1,3,1,0
33172,38,23,2772,6,3,9,1,2,7.230769157409671,94.0,25.0,22.0,6.26666688919067,2,1,1,2,2,1
57804,79,21,860,6,2,11,1,2,40.9090919494629,64.2857131958008,77.6666641235352,72.3333358764648,0.0,1,1,1,2,1,2
12636,154,13,565,4,3,7,1,2,36.0,54.0,26.75,27.25,0.0,2,1,1,2,2,2
58715,21,3,889,5,2,14,1,2,34.875,139.5,142.0,137.0,0.0,1,1,1,2,2,2
9075,126,24,3518,8,2,9,1,2,54.7999992370605,54.7999992370605,47.45454406738279,49.25,54.7999992370605,2,1,2,2,2,2
25593,131,12,692,5,3,7,1,2,22.444444656372102,50.5,13.7142858505249,17.6666660308838,101.0,2,2,2,2,1,2
31341,157,23,955,7,2,9,1,2,48.9000015258789,81.5,82.0,81.0,489.0,2,2,1,2,1,2
18926,116,14,859,5,2,13,1,2,18.0,21.0,15.75,15.75,21.0,2,2,1,2,1,2
50656,23,10,372,5,3,11,1,2,26.368421554565398,55.6666679382324,16.0625,15.25,250.5,1,1,1,2,1,2
2444,5,2,523,6,2,9,1,2,37.25,49.6666679382324,44.75,29.75,0.0,1,1,1,2,2,2
36005,46,7,257,5,2,10,1,2,35.230770111084,76.3333358764648,136.5,92.5,57.25,2,1,1,2,1,2
4658,1,0,664,5,2,10,1,2,41.461540222168004,67.375,43.6666679382324,46.1666679382324,53.9000015258789,2,2,1,2,1,2
21630,83,19,1676,6,2,13,1,2,37.1666679382324,37.1666679382324,18.8333339691162,18.3333339691162,0.0,2,2,2,2,1,2
30521,125,23,651,9,3,9,1,2,42.769229888916,79.42857360839841,35.625,33.875,37.0666656494141,2,2,1,2,2,2
41193,108,5,866,6,2,7,1,2,30.0,90.0,47.45454406738279,49.25,0.0,1,2,1,2,2,2
44333,70,15,3083,6,3,14,1,1,37.7999992370605,81.0,50.3333320617676,53.0,283.5,1,1,1,2,1,2
25449,61,12,1035,6,3,10,1,2,41.3684196472168,98.25,137.66667175293,124.333335876465,786.0,1,1,1,2,2,2
52099,3,10,421,8,3,10,1,1,24.0499992370605,43.7272720336914,24.0,48.2000007629395,53.4444427490234,2,2,2,3,1,2
61293,16,3,212,14,2,10,1,1,45.4333343505859,97.3571395874023,75.8888854980469,75.55555725097659,10.096296310424801,2,2,2,2,2,2
2954,17,2,2444,7,2,7,1,2,25.8571434020996,25.8571434020996,29.6666660308838,30.6666660308838,0.0,2,2,2,2,2,2
52211,3,10,2828,9,3,13,1,2,45.538459777832,98.6666641235352,94.6666641235352,102.666664123535,9.25,2,2,1,2,2,2
36149,46,7,1135,11,2,12,1,2,20.6666660308838,44.2857131958008,85.0,70.0,51.6666679382324,2,2,1,2,1,2
8103,107,24,1142,8,2,13,0,2,74.0,57.5555572509766,126.0,133.0,103.599998474121,1,1,1,2,2,2
27243,95,12,2438,6,2,12,1,2,47.5714302062988,83.25,92.5,74.0,0.0,2,1,1,2,2,2
3436,88,0,3468,6,3,9,1,2,44.6666679382324,33.5,54.25,46.25,40.2000007629395,2,2,2,2,2,2
13004,111,13,1147,4,1,11,1,2,37.6428565979004,65.875,87.0,88.6666641235352,0.0,1,1,1,2,2,2
52454,119,16,2275,7,3,10,1,2,32.363636016845696,79.1111145019531,61.0,57.6666679382324,2.0342857837676998,1,1,1,3,2,2
21497,83,19,1078,5,2,12,1,2,35.5555572509766,40.0,21.125,25.1666660308838,16.842105865478498,1,1,1,3,1,2
52172,3,10,489,9,3,8,1,2,28.095237731933604,45.384616851806605,24.3333339691162,24.8333339691162,49.1666679382324,1,1,1,2,2,2
36315,75,7,3361,12,2,14,1,2,41.0454559326172,112.875,229.0,222.5,100.333335876465,2,2,2,3,1,2
61320,16,3,170,10,2,14,1,2,45.8571434020996,91.7142868041992,77.25,83.25,642.0,2,1,1,2,2,2
18574,105,14,289,5,2,9,1,2,48.2000007629395,68.8571395874023,49.2000007629395,47.2000007629395,0.0,2,2,1,2,1,2
18799,116,14,1787,5,2,7,1,2,44.0,44.0,35.0,31.0,5.28000020980835,1,1,1,2,2,2
21161,143,19,3297,3,3,10,1,2,31.1111106872559,63.4000015258789,35.75,34.25,35.0,2,2,2,2,2,2
13068,111,13,1740,4,2,7,1,2,38.2999992370605,82.07142639160159,194.66667175293,188.33332824707,0.0,2,1,0,3,1,2
41611,7,5,3095,5,2,13,1,2,33.5999984741211,72.0,30.125,65.75,0.0,2,1,1,2,1,2
52899,158,16,567,3,3,8,1,2,24.7142848968506,28.8333339691162,26.6666660308838,31.0,0.0,2,1,1,2,1,2
58368,13,21,244,8,3,6,1,1,43.69230651855471,63.111110687255895,94.6666641235352,94.6666641235352,0.0,1,1,1,3,1,2
38385,135,20,32,7,3,11,1,2,38.1363639831543,83.9000015258789,50.75,108.25,83.9000015258789,2,2,1,3,1,2
58374,13,21,1651,7,2,12,1,1,29.9545459747314,73.2222213745117,53.5,56.3333320617676,0.0,2,2,1,2,2,2
31255,157,23,2512,13,3,10,1,2,33.538459777831996,54.5,38.1666679382324,34.5,109.0,2,2,1,2,2,2
50014,2,10,386,7,2,13,1,2,25.75,29.4285717010498,22.399999618530302,18.7999992370605,0.0,2,2,2,2,2,2
880,103,2,806,7,2,9,1,2,88.1666641235352,105.800003051758,73.5,39.1666679382324,0.0,2,2,2,2,2,2
47245,134,11,3352,7,2,11,1,2,45.1428565979004,79.0,58.5,46.8333320617676,52.6666679382324,2,2,2,2,2,2
2099,5,2,1644,4,3,8,1,2,15.3333330154419,39.42856979370121,27.2000007629395,28.0,55.2000007629395,2,2,2,2,2,2
35950,46,7,65,10,2,6,0,2,18.0,61.2000007629395,46.3333320617676,83.5,0.0,2,2,2,2,2,1
6992,136,8,2427,5,0,8,1,2,33.5,38.285713195800795,19.142856597900398,22.3333339691162,0.0,1,1,1,2,1,2
24415,74,4,614,3,3,13,1,2,25.0714282989502,50.1428565979004,14.5,18.076923370361303,175.5,2,2,1,3,2,2
35691,41,7,3357,5,1,11,1,2,28.6470584869385,121.75,33.5,36.5,69.5714263916016,2,2,2,3,1,1
17759,65,9,2856,6,2,11,1,2,22.625,36.2000007629395,47.45454406738279,49.25,0.0,2,1,2,2,1,2
35718,41,7,897,5,0,6,1,2,38.2000007629395,54.5714302062988,31.3333339691162,32.3333320617676,0.0,1,2,1,2,2,2
43720,153,15,2861,6,2,7,1,2,37.0869560241699,121.857139587402,83.0,87.5999984741211,426.5,2,2,1,2,1,2
17781,65,9,2557,6,3,9,1,2,27.6666660308838,27.6666660308838,40.0,86.0,6.639999866485599,2,2,1,2,2,2
19293,147,14,1358,5,2,10,1,2,45.2000007629395,61.6363639831543,25.538461685180696,26.615385055542003,169.5,2,2,2,3,2,2
45345,60,15,1938,12,2,10,1,2,39.625,79.25,88.0,56.4000015258789,158.5,2,1,1,2,2,2
43560,153,15,1794,7,2,11,1,2,57.875,51.4444427490234,59.0,56.75,154.33332824707,2,2,1,2,1,1
6139,132,8,1844,6,3,7,1,2,23.4761905670166,61.625,50.0,48.5999984741211,49.2999992370605,2,1,1,2,1,2
8558,148,24,2408,7,3,13,1,1,34.5714302062988,90.75,40.111110687255895,40.5555572509766,14.520000457763699,1,1,1,3,2,2
36989,8,7,3177,6,2,9,1,2,56.25,90.0,57.25,55.25,0.0,2,2,2,2,2,2
40915,10,5,3080,7,2,15,1,2,29.75,47.5999984741211,25.600000381469698,49.25,79.3333358764648,2,2,2,2,1,2
14114,43,17,2370,3,3,13,1,2,17.6470584869385,37.5,61.2000007629395,58.7999992370605,600.0,1,1,1,3,2,2
10964,25,24,1463,9,3,14,1,2,33.0833320617676,56.7142868041992,53.25,46.0,0.0,2,2,1,3,1,2
23619,106,4,614,4,3,9,1,2,35.384616851806605,51.111110687255895,41.6666679382324,42.0,115.0,2,1,1,2,2,2
28242,31,22,989,4,2,8,1,2,48.7999992370605,73.1999969482422,36.6363639831543,21.9333324432373,0.0,2,2,2,2,1,2
293,56,2,3598,11,3,11,1,2,17.625,38.4545440673828,32.4285697937012,32.6666679382324,42.2999992370605,1,1,1,3,2,2
52021,55,10,260,7,3,9,1,2,53.769229888915994,116.5,184.5,330.0,23.2999992370605,2,2,2,2,2,2
44257,70,15,113,8,2,13,1,2,64.09999847412111,58.2727279663086,37.111110687255895,34.111110687255895,128.199996948242,2,2,1,2,2,2
30770,26,23,672,18,3,13,1,2,48.375,64.5,52.5,44.25,0.0,2,2,1,2,2,2
14191,43,17,1189,1,3,9,1,1,55.3250007629395,184.41667175293,226.600006103516,216.0,22.1299991607666,2,2,2,3,2,1
31358,157,23,653,6,3,10,1,2,37.5555572509766,96.5714263916016,110.666664123535,114.666664123535,67.59999847412111,2,1,1,2,2,2
8000,58,24,223,5,3,14,1,1,38.2727279663086,60.1428565979004,43.2000007629395,41.0,0.0,2,2,1,2,2,2
23652,106,4,568,7,2,13,1,1,50.181819915771506,61.3333320617676,25.875,24.6428565979004,0.0,2,2,2,2,2,0
23518,106,4,3675,5,2,12,1,2,33.461540222168004,62.1428565979004,26.125,22.600000381469698,24.1666660308838,2,1,1,2,2,1
39403,141,20,1703,5,3,11,1,2,46.5999984741211,99.8571395874023,82.5,92.25,0.0,2,2,2,2,1,2
6999,136,8,3395,4,3,12,1,2,9.19999980926514,23.0,11.5,11.5,27.600000381469698,1,1,1,2,2,2
52100,3,10,421,4,3,13,1,1,24.0499992370605,43.7272720336914,24.0,48.2000007629395,53.4444427490234,1,1,1,3,2,2
57841,79,21,860,5,2,10,1,2,37.1818199157715,58.4285697937012,69.3333358764648,67.0,0.0,2,0,0,2,2,1
12900,111,13,2658,6,3,9,1,2,26.1428565979004,73.1999969482422,60.6666679382324,61.3333320617676,0.0,2,1,1,3,1,2
22156,114,19,2155,6,2,11,1,0,46.8571434020996,46.8571434020996,29.3333339691162,25.3333339691162,0.0,1,1,1,2,1,2
50306,2,10,3314,9,3,10,1,2,46.1428565979004,46.1428565979004,21.0,19.375,0.0,1,1,1,2,2,2
37881,42,7,1119,10,2,10,1,2,33.210525512695305,42.0666656494141,29.0,28.2999992370605,63.0999984741211,1,2,1,2,2,2
49752,14,11,2312,9,2,7,1,2,21.7857151031494,43.5714302062988,157.0,148.0,30.5,1,2,1,2,1,2
12820,98,13,3698,4,3,11,1,2,23.7142848968506,66.40000152587889,84.0,82.0,16.6000003814697,2,1,2,3,2,2
1205,57,2,1848,4,3,7,1,2,75.55555725097659,75.55555725097659,87.0,332.0,9.57746505737305,2,2,0,2,2,4
39093,141,20,3508,6,3,9,1,2,38.2000007629395,127.333335876465,126.0,128.66667175293,0.0,2,2,1,2,2,2
19424,147,14,294,5,2,6,1,2,41.769229888916,77.57142639160159,40.57143020629879,129.5,0.0,1,1,1,2,2,2
56350,6,21,718,10,2,15,1,1,48.533332824707,104.0,83.4000015258789,62.2000007629395,242.66667175293,1,2,1,2,2,2
561,103,2,3697,6,3,6,1,2,30.25,56.9411773681641,62.5,58.5,0.0,2,1,1,3,2,1
59003,21,3,1610,11,2,12,1,2,31.2666664123535,67.0,65.25,52.0,234.5,1,2,1,2,2,2
19125,77,14,2736,6,2,13,1,2,44.0,63.4000015258789,41.4000015258789,37.7999992370605,0.0,2,0,0,2,1,0
52740,158,16,739,7,2,9,1,1,54.5999984741211,45.5,37.0,31.25,18.2000007629395,2,2,2,2,2,2
48828,110,11,3754,9,2,10,1,1,30.0,64.2857131958008,77.0,73.0,1.79999995231628,2,1,1,3,2,2
20171,115,14,2823,5,2,14,1,2,61.0,61.0,22.0,23.75,0.0,1,2,1,2,1,2
7348,68,24,1302,6,3,15,1,1,25.100000381469698,31.375,28.75,34.0,83.6666641235352,1,1,1,2,1,2
9612,24,24,2619,5,3,15,1,1,38.2000007629395,54.5714302062988,24.0,23.75,0.0,1,1,1,2,1,2
22503,124,19,1260,7,2,14,1,2,51.4166679382324,102.833335876465,44.4285697937012,51.0,0.0,2,0,0,2,1,2
17200,64,9,1589,4,3,7,1,1,31.0,31.0,45.0,48.0,0.0,1,1,1,2,2,2
23727,32,4,1145,6,3,6,1,2,31.931034088134798,61.733333587646506,26.764705657959,27.705883026123,18.1568622589111,2,2,1,3,1,2
56458,34,21,628,14,3,7,1,2,24.3333339691162,85.1666641235352,70.0,57.75,0.0,2,2,2,2,2,2
21923,142,19,2720,5,2,9,1,2,28.1666660308838,42.25,56.3333320617676,56.3333320617676,28.1666660308838,2,2,1,3,2,2
29020,76,22,1838,3,3,11,1,2,17.4166660308838,29.8571434020996,18.1666660308838,10.0,104.5,1,1,1,2,2,2
47380,134,11,3237,6,2,13,1,2,35.285713195800795,61.75,80.6666641235352,42.0,16.466667175293,2,1,1,2,1,1
1187,57,2,1075,5,3,12,1,2,51.720001220703104,184.714279174805,183.5,139.75,71.8333358764648,2,1,1,3,2,2
33759,145,18,1247,6,2,10,1,2,40.235294342041,114.0,34.5,67.8000030517578,0.0,2,1,0,2,1,1
54346,71,16,2276,5,2,10,1,2,27.027027130127,83.3333358764648,33.875,32.7142868041992,33.3333320617676,2,2,2,3,2,2
43661,153,15,190,12,2,8,1,2,40.285713195800795,141.0,47.45454406738279,49.25,37.5999984741211,1,2,1,2,2,2
44510,70,15,744,7,3,12,1,2,51.2142868041992,89.625,128.33332824707,110.666664123535,0.0,1,2,1,2,1,2
46499,90,15,1166,9,0,12,0,2,48.25,64.3333358764648,28.4285717010498,26.7142848968506,0.0,2,2,2,2,1,2
9559,24,24,3045,5,3,10,1,2,42.3333320617676,50.7999992370605,58.5,68.5,0.0,2,2,1,2,1,2
60602,11,3,2268,9,2,8,1,2,41.0,35.875,44.3333320617676,51.3333320617676,0.0,2,2,0,2,2,2
7328,68,24,1302,7,3,13,1,1,25.100000381469698,31.375,28.75,34.0,83.6666641235352,1,1,1,2,1,2
60150,84,3,3466,5,2,7,1,2,43.9117660522461,298.600006103516,268.333343505859,229.33332824707,19.141025543212898,2,2,1,2,2,2
16687,51,9,2570,4,1,14,1,2,64.1666641235352,42.777778625488295,48.25,32.0,96.25,1,2,1,2,1,2
51569,138,10,1595,7,2,15,0,2,38.5999984741211,48.25,64.5,128.5,25.7333335876465,0,0,0,2,1,2
50316,2,10,3314,7,3,14,1,2,46.1428565979004,46.1428565979004,21.0,19.375,0.0,2,1,1,2,2,2
32076,137,23,3479,4,3,11,1,2,49.0526313781738,155.33332824707,39.0,58.0,116.5,1,1,1,3,2,1
37864,42,7,2733,10,2,13,1,2,70.8571395874023,82.6666641235352,61.5,62.5,165.33332824707,2,1,1,2,1,2
39809,35,20,102,12,2,8,1,2,41.375,110.333335876465,139.0,192.0,132.399993896484,2,2,1,2,2,2
8555,148,24,2408,5,2,13,1,1,34.5714302062988,90.75,40.111110687255895,40.5555572509766,14.520000457763699,1,1,1,3,2,4
17944,65,9,3191,6,2,10,1,2,78.9000015258789,98.625,140.33332824707,122.666664123535,78.9000015258789,2,2,2,3,1,2
57917,79,21,1880,3,3,8,1,2,39.888889312744105,79.7777786254883,61.6666679382324,87.0,65.27272796630861,2,2,1,3,1,2
9218,24,24,252,2,3,10,1,2,34.1428565979004,95.5999984741211,47.45454406738279,49.25,47.7999992370605,2,2,2,2,1,2
60756,11,3,591,3,3,11,1,2,34.4117660522461,83.57142639160159,91.5,54.75,195.0,2,2,2,3,1,2
13177,111,13,1294,6,2,7,1,2,11.8888893127441,21.3999996185303,18.0,17.6666660308838,8.916666984558109,1,1,1,2,2,2
30870,26,23,2030,20,3,12,1,2,56.875,75.8333358764648,41.1666679382324,34.6666679382324,15.1666669845581,2,2,2,2,1,2
45703,133,15,151,11,2,15,1,2,100.823532104492,214.25,64.4166641235352,78.4166641235352,428.5,2,2,1,2,2,2
45028,60,15,3220,6,2,8,1,2,17.0,27.625,48.5,124.0,73.6666641235352,2,2,1,2,2,2
31776,155,23,3685,7,0,6,1,2,59.45454406738279,81.75,55.3333320617676,80.5,65.40000152587889,2,2,0,2,2,0
44688,122,15,3119,6,1,8,1,2,54.0869560241699,177.714279174805,209.66667175293,205.0,248.800003051758,2,2,1,3,1,1
24123,48,4,1383,3,3,10,1,1,30.7142848968506,61.4285697937012,9.45454502105713,10.090909004211401,43.0,1,1,1,2,2,2
58114,13,21,3138,5,3,13,1,2,50.30769348144529,109.0,81.5,82.0,130.800003051758,1,2,1,2,2,2
20169,115,14,2823,6,2,9,1,2,61.0,61.0,22.0,23.75,0.0,2,2,2,2,1,2
23390,106,4,2549,5,3,12,1,2,37.3529396057129,63.4000015258789,55.8333320617676,50.0,0.0,2,2,1,2,2,2
30067,91,22,506,8,2,7,1,2,31.75,42.3333320617676,34.0,29.5,4.379310131073,1,1,1,3,2,2
12117,49,13,2150,2,2,11,1,2,50.2000007629395,63.4000015258789,70.75,117.5,8.9642858505249,1,1,1,2,2,2
2826,17,2,597,5,2,9,1,2,73.5,84.0,47.45454406738279,49.25,29.399999618530302,2,2,1,2,2,2
18375,63,9,2532,3,3,15,1,2,32.0,54.8571434020996,23.0,19.6666660308838,17.4545459747314,2,2,1,3,2,1
51596,138,10,1425,4,3,11,1,2,46.0,52.5714302062988,42.5,49.5,36.7999992370605,1,1,1,2,2,2
53740,120,16,945,6,2,10,1,2,38.1666679382324,65.4285736083984,41.5,34.8333320617676,0.0,2,1,1,2,1,2
30760,26,23,600,7,3,13,1,2,36.3076934814453,59.0,23.0,30.25,157.33332824707,2,0,0,3,2,2
18051,129,9,1616,5,2,8,1,2,37.25,74.5,38.25,36.25,0.0,2,2,2,2,1,2
17085,64,9,3483,3,3,11,1,2,53.3333320617676,80.0,85.0,75.0,0.0,2,2,2,2,2,2
43321,62,5,258,4,3,8,1,2,55.625,74.1666641235352,72.6666641235352,56.75,0.0,2,2,1,2,1,2
38290,135,20,3555,3,3,12,1,2,29.318181991577102,43.0,111.333335876465,103.666664123535,0.0,2,2,1,3,2,1
45310,60,15,1938,6,3,13,1,2,39.625,79.25,88.0,56.4000015258789,90.5714263916016,2,2,2,2,1,2
9853,47,24,3418,6,3,10,1,2,29.1666660308838,25.0,23.6666660308838,34.6666679382324,87.5,2,2,1,2,1,2
59501,123,3,1045,12,2,12,1,2,36.7999992370605,92.0,66.6666641235352,56.0,0.0,2,2,1,2,1,2
46698,90,15,519,12,2,8,1,2,55.6666679382324,47.7142868041992,44.25,39.25,23.8571434020996,1,1,1,2,2,2
11147,25,24,1197,6,3,10,1,2,31.117647171020497,66.125,76.5,55.75,529.0,1,1,1,3,2,2
24918,18,12,1886,5,2,7,1,2,46.1428565979004,80.75,76.0,85.5,0.0,2,2,2,2,1,2
23210,33,4,1369,6,3,15,1,1,45.9000015258789,38.25,35.285713195800795,30.2857151031494,91.8000030517578,2,2,2,2,1,2
17894,65,9,2331,6,2,12,1,2,40.0,44.4444427490234,47.5,52.5,23.529411315918,2,2,1,2,2,2
11484,50,13,2203,4,3,14,1,2,31.227272033691396,76.3333358764648,55.5,88.5,45.7999992370605,1,1,1,3,2,2
29995,91,22,2733,7,2,13,1,2,34.8461532592773,56.625,23.100000381469698,44.4000015258789,11.3249998092651,1,1,1,2,2,2
24664,74,4,2145,5,3,12,1,2,29.4500007629395,78.533332824707,41.2000007629395,37.3333320617676,117.800003051758,2,1,1,3,1,2
15494,130,17,3643,5,3,13,1,2,44.1333351135254,82.75,41.75,41.0,0.0,1,2,2,2,1,2
15020,93,17,1381,6,3,6,1,2,24.272727966308604,33.375,22.1666660308838,22.3333339691162,0.0,2,2,1,2,2,2
37400,8,7,1359,10,2,9,1,2,37.8333320617676,64.8571395874023,56.0,57.5,0.0,2,2,2,2,1,2
7923,58,24,2283,11,3,12,1,2,46.1428565979004,53.8333320617676,81.0,80.5,16.1499996185303,2,2,1,2,2,2
44228,70,15,1658,4,2,15,1,1,40.5555572509766,45.625,21.875,23.75,18.25,2,2,2,2,2,2
8020,58,24,1500,5,3,11,1,2,42.6666679382324,54.8571434020996,49.5,46.5,192.0,2,2,2,2,2,2
51989,55,10,382,6,3,9,1,2,50.5,67.3333358764648,30.2857151031494,27.4285717010498,20.2000007629395,1,2,1,2,2,2
28653,140,22,1898,6,2,9,1,2,42.8571434020996,64.2857131958008,57.375,55.125,900.0,1,2,1,2,2,2
56422,34,21,462,9,2,9,1,2,47.9230766296387,89.0,161.5,150.0,0.0,2,0,0,2,2,2
29619,27,22,2314,10,2,15,1,2,20.7999992370605,63.4000015258789,41.5,36.5,156.0,2,2,1,2,2,2
17887,65,9,1935,9,2,9,1,2,57.1428565979004,80.0,101.5,98.5,57.1428565979004,2,1,2,2,2,2
19651,104,14,2105,10,2,13,1,2,61.25,70.0,30.375,41.1666679382324,0.0,2,0,0,3,1,2
6003,132,8,2157,6,3,11,1,2,36.75,49.0,37.25,36.25,9.80000019073486,2,1,1,2,1,2
30533,125,23,651,9,3,15,1,2,42.769229888916,79.42857360839841,35.625,33.875,37.0666656494141,2,2,2,2,1,2
40726,10,5,2647,8,3,10,1,2,44.2727279663086,60.875,48.3333320617676,28.1428565979004,243.5,2,2,2,2,2,2
43450,153,15,2835,7,2,8,1,2,43.7916679382324,63.4000015258789,130.0,132.75,175.16667175293,1,1,1,3,2,2
45326,60,15,1938,12,3,10,1,2,39.625,79.25,88.0,56.4000015258789,158.5,2,2,1,2,2,2
19294,147,14,1358,5,2,11,1,2,45.2000007629395,61.6363639831543,25.538461685180696,26.615385055542003,169.5,2,1,1,3,2,2
54945,101,6,3077,8,2,14,1,2,43.3499984741211,123.857139587402,81.1999969482422,92.1999969482422,144.5,2,2,1,3,1,2
21471,83,19,2340,7,3,12,1,1,59.8333320617676,44.875,25.8571434020996,35.5999984741211,89.75,1,1,1,2,1,2
6542,22,8,2590,5,1,10,1,2,28.125,32.1428565979004,26.0,30.25,0.0,2,2,1,2,1,2
35338,41,7,1363,9,2,12,1,2,90.4545440673828,165.83332824707,47.45454406738279,49.25,995.0,2,1,1,2,1,1
11470,50,13,1190,5,2,12,1,2,48.1428565979004,56.1666679382324,54.3333320617676,87.0,0.0,2,2,1,2,2,2
32229,137,23,697,6,2,7,1,2,45.3636360168457,62.375,60.0,32.375,49.9000015258789,2,1,1,2,2,2
14361,53,17,452,10,3,8,1,2,30.125,40.1666679382324,9.166666984558109,21.8333339691162,0.0,1,1,1,2,1,2
45532,133,15,3168,8,3,14,1,2,45.8666648864746,98.2857131958008,67.0,70.5999984741211,0.0,2,2,2,2,1,2
21716,142,19,2510,16,2,9,1,2,64.0,120.0,56.4444427490234,50.2222213745117,0.0,1,1,1,3,1,2
32244,137,23,538,18,3,8,1,2,42.125,48.1428565979004,49.6666679382324,62.6666679382324,0.0,2,0,0,2,1,2
24202,48,4,1730,6,3,10,1,2,42.5833320617676,73.0,36.8571434020996,36.1428565979004,0.0,2,2,1,2,2,2
48109,12,11,1160,11,2,9,1,1,41.153846740722706,66.875,31.625,35.25,89.1666641235352,1,1,1,2,2,2
12915,111,13,3709,5,3,9,1,1,38.0,108.153846740723,43.9444427490234,41.0,17.5750007629395,2,1,2,2,2,2
60106,84,3,147,10,3,16,1,2,50.0909080505371,78.7142868041992,92.6666641235352,91.0,0.0,2,2,1,2,1,2
51968,55,10,3516,18,3,9,1,2,31.6666660308838,142.5,83.6666641235352,106.333335876465,0.0,2,2,2,1,1,2
9666,24,24,2300,12,3,10,1,1,28.115385055542003,73.0999984741211,50.5,40.875,48.733333587646506,2,2,2,2,1,2
23013,33,4,2654,5,2,7,1,2,33.384616851806605,43.4000015258789,50.5,58.0,54.25,2,2,2,2,2,2
3078,96,0,2423,4,3,9,1,2,20.0,54.2857131958008,20.6666660308838,21.555555343627898,42.222221374511705,2,1,1,3,1,1
39284,141,20,3238,8,3,10,1,2,37.5555572509766,48.2857131958008,39.75,44.75,169.0,2,0,0,2,1,2
22229,114,19,2579,5,2,10,1,2,39.777778625488295,44.75,13.1428575515747,21.75,35.7999992370605,2,2,1,2,1,2
6590,22,8,265,6,3,7,1,2,44.875,51.2857131958008,29.0,30.8333339691162,35.9000015258789,1,1,1,2,1,2
28715,140,22,3610,5,2,9,1,2,38.9000015258789,55.5714302062988,67.3333358764648,62.3333320617676,77.8000030517578,1,2,1,2,1,2
13085,111,13,1453,7,3,9,1,2,64.6666641235352,55.4285697937012,127.0,67.0,7.7600002288818395,1,1,1,2,1,2
39658,35,20,242,5,3,7,1,2,40.125,91.7142868041992,82.75,77.75,214.0,1,1,1,2,2,2
58400,13,21,1541,11,2,10,1,2,36.8666648864746,100.545455932617,81.2857131958008,89.5,3.4135801792144798,1,1,1,3,1,2
26056,29,12,3404,4,3,6,1,2,38.42856979370121,38.42856979370121,13.6000003814697,22.1666660308838,0.0,1,1,1,2,2,2
1721,19,2,2925,9,3,11,1,1,37.94643020629879,132.8125,181.66667175293,172.5,70.8333358764648,2,2,1,3,1,4
23415,106,4,612,5,3,8,1,2,28.538461685180696,53.0,50.25,14.1666669845581,0.0,2,2,2,2,1,2
59529,123,3,138,9,3,11,1,2,43.4285697937012,101.333335876465,54.8333320617676,46.5,304.0,1,1,1,2,2,2
27874,31,22,2496,5,3,8,1,1,107.5,61.4285697937012,42.0,55.0,2.0,1,1,1,2,2,2
19606,104,14,3448,7,3,13,1,2,46.9000015258789,78.1666641235352,121.5,113.0,62.533332824707,1,2,1,3,1,2
56916,34,21,2988,7,2,13,1,2,47.6363639831543,65.5,47.45454406738279,49.25,104.800003051758,2,2,2,2,1,2
33720,145,18,1697,11,2,15,1,2,42.7999992370605,71.3333358764648,47.75,59.25,0.0,2,2,1,2,1,2
57023,87,21,2743,6,3,7,1,2,44.1666679382324,44.1666679382324,42.6666679382324,68.5,0.0,2,2,2,2,1,2
53458,72,16,2374,9,3,10,1,2,33.0,28.2857151031494,17.5,15.5,0.0,2,1,1,2,2,2
11369,50,13,373,12,3,16,1,1,41.290321350097706,116.36363983154301,32.8499984741211,31.149999618530302,64.0,1,1,1,3,2,2
14278,43,17,1189,4,3,7,1,2,43.1333351135254,80.875,78.75,83.0,0.0,1,1,1,3,2,2
36588,156,7,3476,3,2,9,0,2,43.5714302062988,87.1428604125977,44.1666679382324,57.5,0.0,2,2,2,2,1,2
57093,87,21,1328,7,2,15,1,2,45.9473686218262,124.714286804199,145.66667175293,145.33332824707,12.295774459838901,1,2,1,2,2,2
37569,36,7,1007,8,2,12,1,2,64.75,74.0,87.6666641235352,85.0,0.0,2,1,1,2,2,2
21038,143,19,1565,9,2,11,1,2,18.7777786254883,28.1666660308838,42.0,42.5,84.5,2,1,1,2,1,2
60287,84,3,3454,7,2,12,1,2,37.384616851806605,69.4285736083984,55.25,66.25,60.75,2,2,2,2,2,2
14608,53,17,3292,3,2,14,1,2,30.25,40.3333320617676,68.0,53.0,0.0,2,2,2,2,2,4
36804,156,7,3194,8,3,13,1,2,40.1875,91.8571395874023,26.3636360168457,27.1538467407227,0.0,2,1,1,2,1,2
53044,158,16,3245,4,3,9,1,2,51.4444427490234,66.1428604125977,27.875,30.0,0.0,2,2,2,2,1,2
5362,127,8,1198,3,2,12,1,2,35.75,47.6666679382324,47.45454406738279,49.25,47.6666679382324,1,1,1,2,2,2
30373,125,23,1134,9,0,10,1,2,55.818180084228494,63.4000015258789,100.333335876465,104.333335876465,0.0,2,0,1,2,1,2
60215,84,3,3028,6,3,9,1,2,29.875,34.1428565979004,33.75,26.0,0.0,2,2,1,2,2,2
